C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 15108 GC.class_histogram
15108:
 num     #instances         #bytes  class name (module)
1776:             1             24  com.jetbrains.toolbox.Point
1777:             1             24  com.jetbrains.toolbox.ProgressManager
1778:             1             24  com.jetbrains.toolbox.ResourceLoader
1779:             1             24  com.jetbrains.toolbox.SpaceAppAutoUpdateDisabler
1780:             1             24  com.jetbrains.toolbox.UninstallFeedbackHandler
1781:             1             24  com.jetbrains.toolbox.UpdateManagerDecision
1782:             1             24  com.jetbrains.toolbox.accounts.ClientProvider
1783:             1             24  com.jetbrains.toolbox.accounts.oauth.client.SecurityCodeProvider
1784:             1             24  com.jetbrains.toolbox.accounts.oauth.space.SpaceInstanceVerifier
1785:             1             24  com.jetbrains.toolbox.datamodel.ApplicationManagerModel
1786:             1             24  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo
1787:             1             24  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo$Companion$Application
1788:             1             24  com.jetbrains.toolbox.datamodel.OrderingSettings
1789:             1             24  com.jetbrains.toolbox.datamodel.ShellScriptsSettings
1790:             1             24  com.jetbrains.toolbox.datamodel.UpdateSettings
1791:             1             24  com.jetbrains.toolbox.datamodel.settings.IntelliJSettingsModelSectionProvider
1792:             1             24  com.jetbrains.toolbox.datamodel.settings.OSShellLaunchersSettingsModelSectionProvider
1793:             1             24  com.jetbrains.toolbox.enterprise.EnterpriseAppVersionChecker
1794:             1             24  com.jetbrains.toolbox.enterprise.EnterpriseVmOptionsManager
1795:             1             24  com.jetbrains.toolbox.enterprise.ToolboxEnterpriseAccountProviderImpl$2$1
1796:             1             24  com.jetbrains.toolbox.feed.FeedV2
1797:             1             24  com.jetbrains.toolbox.feed.LinkUpdater
1798:             1             24  com.jetbrains.toolbox.fus.Fus$Counters$Account
1799:             1             24  com.jetbrains.toolbox.fus.Fus$Counters$Extension
1800:             1             24  com.jetbrains.toolbox.fus.Fus$Counters$IdeIntegration
1801:             1             24  com.jetbrains.toolbox.fus.Fus$Counters$Performance
1802:             1             24  com.jetbrains.toolbox.fus.Fus$Counters$Skia
1803:             1             24  com.jetbrains.toolbox.fus.Fus$Counters$ToolAction
1804:             1             24  com.jetbrains.toolbox.fus.Fus$States$Common
1805:             1             24  com.jetbrains.toolbox.fus.Fus$States$OS
1806:             1             24  com.jetbrains.toolbox.fus.Fus$States$Settings
1807:             1             24  com.jetbrains.toolbox.fus.Fus$States$Storage
1808:             1             24  com.jetbrains.toolbox.fus.Fus$States$UI
1809:             1             24  com.jetbrains.toolbox.fus.Fus$States$User
1810:             1             24  com.jetbrains.toolbox.i18n.I18nManager
1811:             1             24  com.jetbrains.toolbox.i18n.I18nManager$1$invokeSuspend$$inlined$filter$1
1812:             1             24  com.jetbrains.toolbox.i18n.I18nManager$1$invokeSuspend$$inlined$filter$1$2
1813:             1             24  com.jetbrains.toolbox.intellij.IntelliJPluginsProxyImpl$httpServer$1
1814:             1             24  com.jetbrains.toolbox.intellij.PluginsProxy
1815:             1             24  com.jetbrains.toolbox.intellij.PluginsProxy$2
1816:             1             24  com.jetbrains.toolbox.intellij.PluginsProxy$server$1
1817:             1             24  com.jetbrains.toolbox.intellij.notification.IntelliJUpdateNotifier$1
1818:             1             24  com.jetbrains.toolbox.intellij.notification.processor.IdeResponseManager
1819:             1             24  com.jetbrains.toolbox.intellij.notification.processor.IdeUpdateNotificationProcessor
1820:             1             24  com.jetbrains.toolbox.intellij.notification.processor.NotificationProcessor
1821:             1             24  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$globalHotkey$1
1822:             1             24  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$nativeApi$1
1823:             1             24  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$trayIcon$1
1824:             1             24  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$trayIcon$2
1825:             1             24  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$ui$2
1826:             1             24  com.jetbrains.toolbox.keychain.KeychainImpl
1827:             1             24  com.jetbrains.toolbox.manager.Cache
1828:             1             24  com.jetbrains.toolbox.manager.OnboardingContext
1829:             1             24  com.jetbrains.toolbox.managers.launcher.WindowsToolLauncher
1830:             1             24  com.jetbrains.toolbox.model.ToolModel
1831:             1             24  com.jetbrains.toolbox.projects.ProjectManagerImpl$2$1
1832:             1             24  com.jetbrains.toolbox.projects.local.helper.IntellijProjectDetector
1833:             1             24  com.jetbrains.toolbox.projects.remote.SpaceVcsInfoProvider
1834:             1             24  com.jetbrains.toolbox.services.SpaceServiceGeneratorImpl$special$$inlined$map$1
1835:             1             24  com.jetbrains.toolbox.services.SpaceServiceGeneratorImpl$special$$inlined$map$1$2
1836:             1             24  com.jetbrains.toolbox.shell.OSShellLaunchers
1837:             1             24  com.jetbrains.toolbox.shell.OsShellScriptsManagerImpl
1838:             1             24  com.jetbrains.toolbox.shell.OsShellScriptsPathResolverImpl
1839:             1             24  com.jetbrains.toolbox.util.FlowKt$filterChanged$$inlined$filter$1
1840:             1             24  com.jetbrains.toolbox.util.FlowKt$filterChanged$$inlined$filter$1$2
1841:             1             24  com.jetbrains.toolbox.util.NamedThreadPoolKt$namedThreadPool$1
1842:             1             24  com.sun.imageio.spi.FileImageInputStreamSpi (java.desktop@17.0.6)
1843:             1             24  com.sun.imageio.spi.FileImageOutputStreamSpi (java.desktop@17.0.6)
1844:             1             24  com.sun.imageio.spi.InputStreamImageInputStreamSpi (java.desktop@17.0.6)
1845:             1             24  com.sun.imageio.spi.OutputStreamImageOutputStreamSpi (java.desktop@17.0.6)
1846:             1             24  com.sun.imageio.spi.RAFImageInputStreamSpi (java.desktop@17.0.6)
1847:             1             24  com.sun.imageio.spi.RAFImageOutputStreamSpi (java.desktop@17.0.6)
1848:             1             24  com.sun.jna.Pointer$Opaque
1849:             1             24  com.sun.jna.Structure$3
1850:             1             24  com.sun.jna.Structure$StructureSet
1851:             1             24  com.sun.jna.WeakMemoryHolder
1852:             1             24  com.sun.jna.internal.Cleaner
1853:             1             24  com.sun.jna.platform.win32.WinNT$HANDLE
1854:             1             24  com.sun.management.internal.OperatingSystemImpl (jdk.management@17.0.6)
1855:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management@17.0.6)
1856:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management@17.0.6)
1857:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management@17.0.6)
1858:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management@17.0.6)
1859:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management@17.0.6)
1860:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration (java.xml@17.0.6)
1861:             1             24  com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl (java.xml@17.0.6)
1862:             1             24  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager (java.xml@17.0.6)
1863:             1             24  fi.iki.elonen.NanoHTTPD$DefaultAsyncRunner
1864:             1             24  java.awt.Dimension (java.desktop@17.0.6)
1865:             1             24  java.awt.Toolkit$DesktopPropertyChangeSupport (java.desktop@17.0.6)
1866:             1             24  java.lang.ProcessHandleImpl$$Lambda$29/0x00000001000de450 (java.base@17.0.6)
1867:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base@17.0.6)
1868:             1             24  java.lang.invoke.VarHandles$1 (java.base@17.0.6)
1869:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management@17.0.6)
1870:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management@17.0.6)
1871:             1             24  java.lang.management.DefaultPlatformMBeanProvider$11 (java.management@17.0.6)
1872:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management@17.0.6)
1873:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management@17.0.6)
1874:             1             24  java.lang.management.DefaultPlatformMBeanProvider$4 (java.management@17.0.6)
1875:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management@17.0.6)
1876:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management@17.0.6)
1877:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management@17.0.6)
1878:             1             24  java.lang.management.DefaultPlatformMBeanProvider$8 (java.management@17.0.6)
1879:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management@17.0.6)
1880:             1             24  java.lang.reflect.Proxy$1 (java.base@17.0.6)
1881:             1             24  java.math.MutableBigInteger (java.base@17.0.6)
1882:             1             24  java.net.Inet6AddressImpl (java.base@17.0.6)
1883:             1             24  java.net.Proxy (java.base@17.0.6)
1884:             1             24  java.nio.file.FileVisitOption (java.base@17.0.6)
1885:             1             24  java.nio.file.LinkOption (java.base@17.0.6)
1886:             1             24  java.security.cert.CertificateFactory (java.base@17.0.6)
1887:             1             24  java.time.Period (java.base@17.0.6)
1888:             1             24  java.time.format.DecimalStyle (java.base@17.0.6)
1889:             1             24  java.time.temporal.IsoFields$Field$1 (java.base@17.0.6)
1890:             1             24  java.time.temporal.IsoFields$Field$2 (java.base@17.0.6)
1891:             1             24  java.time.temporal.IsoFields$Field$3 (java.base@17.0.6)
1892:             1             24  java.time.temporal.IsoFields$Field$4 (java.base@17.0.6)
1893:             1             24  java.time.zone.TzdbZoneRulesProvider (java.base@17.0.6)
1894:             1             24  java.util.BitSet (java.base@17.0.6)
1895:             1             24  java.util.Collections$EmptyMap (java.base@17.0.6)
1896:             1             24  java.util.Collections$SynchronizedRandomAccessList (java.base@17.0.6)
1897:             1             24  java.util.Comparator$$Lambda$158/0x00000001003f5308 (java.base@17.0.6)
1898:             1             24  java.util.Locale$Cache (java.base@17.0.6)
1899:             1             24  java.util.OptionalInt (java.base@17.0.6)
1900:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base@17.0.6)
1901:             1             24  java.util.ServiceLoader$2 (java.base@17.0.6)
1902:             1             24  java.util.concurrent.ConcurrentLinkedDeque (java.base@17.0.6)
1903:             1             24  java.util.concurrent.CopyOnWriteArrayList$COWIterator (java.base@17.0.6)
1904:             1             24  java.util.concurrent.Executors$DefaultThreadFactory (java.base@17.0.6)
1905:             1             24  java.util.concurrent.LinkedBlockingQueue$Node (java.base@17.0.6)
1906:             1             24  java.util.logging.LogManager$LoggerContext (java.logging@17.0.6)
1907:             1             24  java.util.regex.Pattern$Neg (java.base@17.0.6)
1908:             1             24  javax.imageio.ImageIO$CacheInfo (java.desktop@17.0.6)
1909:             1             24  jdk.internal.jimage.ImageReader (java.base@17.0.6)
1910:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base@17.0.6)
1911:             1             24  jdk.internal.module.ModuleHashes (java.base@17.0.6)
1912:             1             24  jdk.internal.module.SystemModuleFinders$SystemModuleFinder (java.base@17.0.6)
1913:             1             24  jdk.internal.ref.CleanerImpl (java.base@17.0.6)
1914:             1             24  kotlin.ranges.IntRange
1915:             1             24  kotlin.sequences.FlatteningSequence
1916:             1             24  kotlinx.coroutines.CoroutineDispatcher$Key
1917:             1             24  kotlinx.coroutines.CoroutineName
1918:             1             24  kotlinx.coroutines.ExecutorCoroutineDispatcher$Key
1919:             1             24  kotlinx.coroutines.ExecutorCoroutineDispatcherImpl
1920:             1             24  kotlinx.coroutines.channels.AbstractChannel$Itr
1921:             1             24  kotlinx.coroutines.flow.DistinctFlowImpl
1922:             1             24  kotlinx.coroutines.flow.DistinctFlowImpl$collect$2
1923:             1             24  kotlinx.coroutines.selects.SeqNumber
1924:             1             24  kotlinx.datetime.FixedOffsetTimeZone
1925:             1             24  kotlinx.serialization.internal.BooleanArraySerializer
1926:             1             24  kotlinx.serialization.internal.ByteArraySerializer
1927:             1             24  kotlinx.serialization.internal.CharArraySerializer
1928:             1             24  kotlinx.serialization.internal.DoubleArraySerializer
1929:             1             24  kotlinx.serialization.internal.FloatArraySerializer
1930:             1             24  kotlinx.serialization.internal.IntArraySerializer
1931:             1             24  kotlinx.serialization.internal.LinkedHashSetClassDesc
1932:             1             24  kotlinx.serialization.internal.LinkedHashSetSerializer
1933:             1             24  kotlinx.serialization.internal.LongArraySerializer
1934:             1             24  kotlinx.serialization.internal.ObjectSerializer
1935:             1             24  kotlinx.serialization.internal.ObjectSerializer$descriptor$2
1936:             1             24  kotlinx.serialization.internal.ShortArraySerializer
1937:             1             24  kotlinx.serialization.json.Json$Default
1938:             1             24  okio.Options
1939:             1             24  okio.internal.ResourceFileSystem$roots$2
1940:             1             24  org.bouncycastle.asn1.ASN1BitString$1
1941:             1             24  org.bouncycastle.asn1.ASN1Integer$1
1942:             1             24  org.bouncycastle.asn1.ASN1Null$1
1943:             1             24  org.bouncycastle.asn1.ASN1ObjectIdentifier$1
1944:             1             24  org.bouncycastle.asn1.ASN1OctetString$1
1945:             1             24  org.bouncycastle.asn1.ASN1RelativeOID$1
1946:             1             24  org.bouncycastle.asn1.ASN1Sequence$1
1947:             1             24  org.bouncycastle.asn1.ASN1Set$1
1948:             1             24  org.bouncycastle.asn1.ASN1UTCTime$1
1949:             1             24  org.bouncycastle.asn1.ASN1UTF8String$1
1950:             1             24  org.bouncycastle.asn1.DLSequence
1951:             1             24  org.bouncycastle.asn1.DLSet
1952:             1             24  org.bouncycastle.asn1.x500.style.BCStyle
1953:             1             24  org.slf4j.helpers.BasicMDCAdapter
1954:             1             24  org.slf4j.helpers.BasicMDCAdapter$1
1955:             1             24  org.slf4j.helpers.NOP_FallbackServiceProvider
1956:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
1957:             1             24  org.slf4j.helpers.SubstituteServiceProvider
1958:             1             24  org.tinylog.pattern.DateToken
1959:             1             24  org.tinylog.pattern.MessageAndExceptionToken
1960:             1             24  org.tinylog.pattern.ProcessIdToken
1961:             1             24  org.tinylog.slf4j.TinylogSlf4jServiceProvider
1962:             1             24  org.tinylog.writers.raw.SynchronizedWriterDecorator
1963:             1             24  sun.awt.WeakIdentityHashMap (java.desktop@17.0.6)
1964:             1             24  sun.awt.util.PerformanceLogger$TimeData (java.desktop@17.0.6)
1965:             1             24  sun.java2d.d3d.D3DRenderQueue (java.desktop@17.0.6)
1966:             1             24  sun.java2d.loops.RenderCache (java.desktop@17.0.6)
1967:             1             24  sun.java2d.marlin.DMarlinRenderingEngine$1 (java.desktop@17.0.6)
1968:             1             24  sun.java2d.pipe.AAShapePipe$1 (java.desktop@17.0.6)
1969:             1             24  sun.management.MemoryImpl (java.management@17.0.6)
1970:             1             24  sun.management.RuntimeImpl (java.management@17.0.6)
1971:             1             24  sun.management.VMManagementImpl (java.management@17.0.6)
1972:             1             24  sun.net.ProgressMonitor (java.base@17.0.6)
1973:             1             24  sun.net.www.protocol.http.Handler (java.base@17.0.6)
1974:             1             24  sun.nio.ch.NativeThreadSet (java.base@17.0.6)
1975:             1             24  sun.nio.cs.ISO_8859_1 (java.base@17.0.6)
1976:             1             24  sun.nio.cs.MS949 (java.base@17.0.6)
1977:             1             24  sun.nio.cs.StandardCharsets (java.base@17.0.6)
1978:             1             24  sun.nio.cs.US_ASCII (java.base@17.0.6)
1979:             1             24  sun.nio.cs.UTF_16 (java.base@17.0.6)
1980:             1             24  sun.nio.cs.UTF_16BE (java.base@17.0.6)
1981:             1             24  sun.nio.cs.UTF_16LE (java.base@17.0.6)
1982:             1             24  sun.nio.cs.UTF_8 (java.base@17.0.6)
1983:             1             24  sun.nio.fs.WindowsFileSystem (java.base@17.0.6)
1984:             1             24  sun.nio.fs.WindowsSecurityDescriptor (java.base@17.0.6)
1985:             1             24  sun.security.ec.point.ProjectivePoint$Immutable (jdk.crypto.ec@17.0.6)
1986:             1             24  sun.security.ssl.SSLKeyExchange (java.base@17.0.6)
1987:             1             24  sun.security.ssl.SunX509KeyManagerImpl (java.base@17.0.6)
1988:             1             24  sun.security.validator.CADistrustPolicy$1 (java.base@17.0.6)
1989:             1             24  sun.security.validator.EndEntityChecker (java.base@17.0.6)
1990:             1             24  sun.util.cldr.CLDRCalendarDataProviderImpl (java.base@17.0.6)
1991:             1             24  sun.util.cldr.CLDRTimeZoneNameProviderImpl (java.base@17.0.6)
1992:             1             24  sun.util.locale.BaseLocale$Cache (java.base@17.0.6)
1993:             1             24  sun.util.locale.provider.BreakIteratorProviderImpl (java.base@17.0.6)
1994:             1             24  sun.util.locale.provider.CalendarDataProviderImpl (java.base@17.0.6)
1995:             1             24  sun.util.locale.provider.CalendarProviderImpl (java.base@17.0.6)
1996:             1             24  sun.util.locale.provider.CollatorProviderImpl (java.base@17.0.6)
1997:             1             24  sun.util.locale.provider.TimeZoneNameProviderImpl (java.base@17.0.6)
1998:             1             16  [Ljava.beans.PropertyChangeListener; (java.desktop@17.0.6)
1999:             1             16  [Ljava.lang.Throwable; (java.base@17.0.6)
2000:             1             16  [Ljava.lang.constant.Constable; (java.base@17.0.6)
2001:             1             16  [Ljava.nio.file.attribute.FileAttribute; (java.base@17.0.6)
2002:             1             16  [Ljava.security.Provider; (java.base@17.0.6)
2003:             1             16  [Ljava.security.cert.Certificate; (java.base@17.0.6)
2004:             1             16  [Ljava.text.FieldPosition; (java.base@17.0.6)
2005:             1             16  [Ljava.time.zone.ZoneOffsetTransitionRule; (java.base@17.0.6)
2006:             1             16  [Ljava.util.logging.Handler; (java.logging@17.0.6)
2007:             1             16  [Ljava.util.prefs.AbstractPreferences; (java.prefs@17.0.6)
2008:             1             16  [Lkotlin.coroutines.Continuation;
2009:             1             16  [Lkotlin.reflect.KClass;
2010:             1             16  [Lorg.bouncycastle.asn1.ASN1Encodable;
2011:             1             16  NativeCallbackHolder
2012:             1             16  TrayIcon
2013:             1             16  TrayIcon$$Lambda$144/0x0000000100392b08
2014:             1             16  TrayIcon$$Lambda$145/0x0000000100392d50
2015:             1             16  TrayIcon$6$invokeSuspend$$inlined$filterIsInstance$1
2016:             1             16  TrayIcon$6$invokeSuspend$$inlined$filterIsInstance$1$2
2017:             1             16  androidx.compose.runtime.StructuralEqualityPolicy
2018:             1             16  androidx.compose.runtime.SynchronizedObject
2019:             1             16  androidx.compose.runtime.snapshots.Snapshot$Companion
2020:             1             16  androidx.compose.runtime.snapshots.SnapshotIdSet$Companion
2021:             1             16  androidx.compose.runtime.snapshots.SnapshotKt$emptyLambda$1
2022:             1             16  com.intellij.internal.statistic.eventLog.EventLogBuild$$Lambda$79/0x00000001001ef8e0
2023:             1             16  com.intellij.internal.statistic.eventLog.StatisticsEventEscaper
2024:             1             16  com.intellij.internal.statistic.eventLog.validator.SensitiveDataValidator
2025:             1             16  com.intellij.internal.statistic.eventLog.validator.SensitiveDataValidator$Companion
2026:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.FUSRule$$Lambda$77/0x00000001001ebc98
2027:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.FUSRule$$Lambda$78/0x00000001001ee000
2028:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.beans.EventGroupRules$$Lambda$75/0x00000001001eb568
2029:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.impl.RegexpValidationRule$Companion
2030:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.BooleanRuleProducer
2031:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.EnumReferenceRuleProducer
2032:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.EnumRuleProducer
2033:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.RegexpReferenceRuleProducer
2034:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.RegexpRuleProducer
2035:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.RejectingUtilRuleProducer
2036:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.ValidationSimpleRuleFactory
2037:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.ValidationSimpleRuleFactory$$Lambda$74/0x00000001001ea848
2038:             1             16  com.intellij.internal.statistic.eventLog.validator.rules.utils.ValidationSimpleRuleFactory$$Lambda$76/0x00000001001eb7c8
2039:             1             16  com.jetbrains.fus.reporting.model.lion3.LogEvent$$serializer
2040:             1             16  com.jetbrains.fus.reporting.model.lion3.LogEvent$Companion
2041:             1             16  com.jetbrains.fus.reporting.model.lion3.LogEventAction$$serializer
2042:             1             16  com.jetbrains.fus.reporting.model.lion3.LogEventAction$Companion
2043:             1             16  com.jetbrains.fus.reporting.model.lion3.LogEventGroup$$serializer
2044:             1             16  com.jetbrains.fus.reporting.model.lion3.LogEventGroup$Companion
2045:             1             16  com.jetbrains.fus.reporting.model.lion3.ValidatedFusRecord$Companion
2046:             1             16  com.jetbrains.fus.reporting.model.lion3.ValidatedFusReport$Companion
2047:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$$serializer
2048:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$Companion
2049:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$EventGroupRemoteDescriptor$$serializer
2050:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$EventGroupRemoteDescriptor$Companion
2051:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$GroupBuildRange$$serializer
2052:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$GroupBuildRange$Companion
2053:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$GroupRemoteRule$$serializer
2054:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$GroupRemoteRule$Companion
2055:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$GroupVersionRange$$serializer
2056:             1             16  com.jetbrains.fus.reporting.model.metadata.EventGroupRemoteDescriptors$GroupVersionRange$Companion
2057:             1             16  com.jetbrains.fus.reporting.schema.EventFields
2058:             1             16  com.jetbrains.fus.reporting.schema.EventFields$Enum$1
2059:             1             16  com.jetbrains.fus.reporting.schema.FieldValue$Companion
2060:             1             16  com.jetbrains.fus.reporting.schema.FieldsValues$Companion
2061:             1             16  com.jetbrains.toolbox.ApplicationFilters
2062:             1             16  com.jetbrains.toolbox.ApplicationManagerImpl$Companion
2063:             1             16  com.jetbrains.toolbox.ApplicationManagerKt$special$$inlined$CoroutineExceptionHandler$1
2064:             1             16  com.jetbrains.toolbox.ApplicationPackagePatcher$Companion
2065:             1             16  com.jetbrains.toolbox.Build
2066:             1             16  com.jetbrains.toolbox.BuildNumber$$serializer
2067:             1             16  com.jetbrains.toolbox.BuildNumber$Companion
2068:             1             16  com.jetbrains.toolbox.CapabilitiesKt$toolboxAppCapabilitiesTemplate$2
2069:             1             16  com.jetbrains.toolbox.CommandLine
2070:             1             16  com.jetbrains.toolbox.CommandLine$getArgumentValue$1
2071:             1             16  com.jetbrains.toolbox.CommandLine$graphicsApi$1
2072:             1             16  com.jetbrains.toolbox.DetectedApplicationHistory
2073:             1             16  com.jetbrains.toolbox.DetectedApplicationsFeed
2074:             1             16  com.jetbrains.toolbox.DownloadSession$Key
2075:             1             16  com.jetbrains.toolbox.EndUserAgreementManagerImpl$Companion
2076:             1             16  com.jetbrains.toolbox.EndUserAgreementManagerImpl$euaText$2
2077:             1             16  com.jetbrains.toolbox.FileSerializer
2078:             1             16  com.jetbrains.toolbox.GlobalHotkey$$Lambda$150/0x0000000100399da0
2079:             1             16  com.jetbrains.toolbox.IntelliJSettings$Companion
2080:             1             16  com.jetbrains.toolbox.JavaPreferences
2081:             1             16  com.jetbrains.toolbox.JavaPreferences$bytes$2
2082:             1             16  com.jetbrains.toolbox.JavaPreferences$path$2
2083:             1             16  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$$Lambda$73/0x00000001001e88d8
2084:             1             16  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$Companion
2085:             1             16  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$json$1
2086:             1             16  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$jsonPrettyPrinted$1
2087:             1             16  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$logWriter$1
2088:             1             16  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$reportSendingEventsUnsafe$1
2089:             1             16  com.jetbrains.toolbox.JetBrainsProtocolHandler
2090:             1             16  com.jetbrains.toolbox.LocalApplicationsFilter$Companion
2091:             1             16  com.jetbrains.toolbox.LocalChannel$$serializer
2092:             1             16  com.jetbrains.toolbox.LocalChannel$Companion
2093:             1             16  com.jetbrains.toolbox.LocalFeedItem$$Lambda$113/0x00000001003018c8
2094:             1             16  com.jetbrains.toolbox.LocalFeedItem$$serializer
2095:             1             16  com.jetbrains.toolbox.LocalFeedItem$Companion
2096:             1             16  com.jetbrains.toolbox.NotificationsWindows
2097:             1             16  com.jetbrains.toolbox.OS
2098:             1             16  com.jetbrains.toolbox.OS$cpuArch$2
2099:             1             16  com.jetbrains.toolbox.OS$isMacArm$2
2100:             1             16  com.jetbrains.toolbox.OS$systemCharset$2
2101:             1             16  com.jetbrains.toolbox.OSIntegrationManagerImpl$Companion
2102:             1             16  com.jetbrains.toolbox.OSIntegrationManagerImpl$clipboard$2
2103:             1             16  com.jetbrains.toolbox.OSIntegrationManagerWindows$Companion
2104:             1             16  com.jetbrains.toolbox.OSKt$expandEnvironmentVariables$1
2105:             1             16  com.jetbrains.toolbox.OSKt$expandEnvironmentVariables$2
2106:             1             16  com.jetbrains.toolbox.OSKt$linuxOsReleaseInfo$2
2107:             1             16  com.jetbrains.toolbox.OSLinksWindows$$Lambda$152/0x00000001003a1f60
2108:             1             16  com.jetbrains.toolbox.Point$Companion
2109:             1             16  com.jetbrains.toolbox.ProjectCache
2110:             1             16  com.jetbrains.toolbox.ReSharperInstaller$Companion
2111:             1             16  com.jetbrains.toolbox.RefreshingValue$Companion
2112:             1             16  com.jetbrains.toolbox.SignatureManager
2113:             1             16  com.jetbrains.toolbox.SpaceAppAutoUpdateDisabler$Companion
2114:             1             16  com.jetbrains.toolbox.SpaceAppAutoUpdateDisabler$Companion$spaceConfigFile$2
2115:             1             16  com.jetbrains.toolbox.StandardPaths
2116:             1             16  com.jetbrains.toolbox.StandardPaths$AdditionalSystemInstallPaths$2
2117:             1             16  com.jetbrains.toolbox.StandardPaths$SystemInstallPath$2
2118:             1             16  com.jetbrains.toolbox.StatisticsManagerImpl$1$1
2119:             1             16  com.jetbrains.toolbox.Storage$$serializer
2120:             1             16  com.jetbrains.toolbox.Storage$Companion
2121:             1             16  com.jetbrains.toolbox.StorageManagerImpl$1$1
2122:             1             16  com.jetbrains.toolbox.StorageManagerImpl$parser$1
2123:             1             16  com.jetbrains.toolbox.Strings$Companion
2124:             1             16  com.jetbrains.toolbox.Tab$$serializer
2125:             1             16  com.jetbrains.toolbox.Tab$Companion
2126:             1             16  com.jetbrains.toolbox.Tab$Companion$$cachedSerializer$delegate$1
2127:             1             16  com.jetbrains.toolbox.UIModalState$Normal
2128:             1             16  com.jetbrains.toolbox.UpdateManagerApplicationsFilter
2129:             1             16  com.jetbrains.toolbox.UpdateManagerImpl$2$1
2130:             1             16  com.jetbrains.toolbox.UtilKt$toHex$1
2131:             1             16  com.jetbrains.toolbox.VisualStudio$Companion
2132:             1             16  com.jetbrains.toolbox.VisualStudio2017
2133:             1             16  com.jetbrains.toolbox.VisualStudioApplicationsFilter
2134:             1             16  com.jetbrains.toolbox.VmOptionsEditor$Companion
2135:             1             16  com.jetbrains.toolbox.WellKnownApplications
